TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils
Pentopetia androsaemifolia,K000234035,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia androsaemifolia Decne. ,,shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pentopetia androsaemifolia,K000937660,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia androsaemifolia Decne. ,,shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pentopetia androsaemifolia,K001634276,Eudicots-Asterids,Gentianales,Apocynaceae,Pentopetia,Pentopetia androsaemifolia Decne. ,,shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea lanata,K005655769,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea lanata,K005655769_a,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea lanata,K005655770,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea lanata,K005655770_a,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea lanata,K005655771,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea lanata,K005655772,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea tomentosa,K005655764,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea tomentosa Decne. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea tomentosa,K005655765,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea tomentosa Decne. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea tomentosa,K005655766,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea tomentosa Decne. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Pervillaea tomentosa,K005655767,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea tomentosa Decne. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Petchia erythrocarpa,K000233688,Eudicots-Asterids,Gentianales,Apocynaceae,Petchia,Petchia erythrocarpa (Vatke) Leeuwenb. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Petchia erythrocarpa,K000233690,Eudicots-Asterids,Gentianales,Apocynaceae,Petchia,Petchia erythrocarpa (Vatke) Leeuwenb. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Petchia erythrocarpa,K000391301,Eudicots-Asterids,Gentianales,Apocynaceae,Petchia,Petchia erythrocarpa (Vatke) Leeuwenb. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Petchia erythrocarpa,K000391302,Eudicots-Asterids,Gentianales,Apocynaceae,Petchia,Petchia erythrocarpa (Vatke) Leeuwenb. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Plectaneia thouarsii,K000233820,Eudicots-Asterids,Gentianales,Apocynaceae,Plectaneia,Plectaneia thouarsii Roem. & Schult. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Plectaneia thouarsii,K000233821,Eudicots-Asterids,Gentianales,Apocynaceae,Plectaneia,Plectaneia thouarsii Roem. & Schult. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Plectaneia thouarsii,K000233822,Eudicots-Asterids,Gentianales,Apocynaceae,Plectaneia,Plectaneia thouarsii Roem. & Schult. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Plectaneia thouarsii,K000233823,Eudicots-Asterids,Gentianales,Apocynaceae,Plectaneia,Plectaneia thouarsii Roem. & Schult. ,,climber,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia media,K000233697,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia media Pichon ,,shrub;tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia media,K000391538,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia media Pichon ,,shrub;tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia media,K000391538_a,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia media Pichon ,,shrub;tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia media,K000391540,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia media Pichon ,,shrub;tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia media,K000391541,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia media Pichon ,,shrub;tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia media,K000391542,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia media Pichon ,,shrub;tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia obtusiflora,K000197163,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia obtusiflora A. DC. ,,tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia obtusiflora,K000233696,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia obtusiflora A. DC. ,,tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia obtusiflora,K000391557,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia obtusiflora A. DC. ,,tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Rauvolfia obtusiflora,K000391559,Eudicots-Asterids,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia obtusiflora A. DC. ,,tree,whorled,simple,pinnate,entire,absent,white latex,absent,absent
Secamone ankarensis,K000664283,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone ankarensis (Jum. & H. Perrier) Klack. ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone ankarensis,K005655147,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone ankarensis (Jum. & H. Perrier) Klack. ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone ankarensis,K005655148,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone ankarensis (Jum. & H. Perrier) Klack. ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone astephana,K005655461,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone astephana Choux ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone astephana,K005655462,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone astephana Choux ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone cristata,K000234249,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone cristata Jum. & H. Perrier ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone cristata,K001521162,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone cristata Jum. & H. Perrier ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone schinziana,K005655421,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone schinziana,K005655422,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone schinziana,K005655423,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone schinziana,K005655423_a,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Secamone schinziana,K005655424,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Strophanthus boivinii,K000664911,Eudicots-Asterids,Gentianales,Apocynaceae,Strophanthus,Strophanthus boivinii Baill. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Strophanthus boivinii,K000937816,Eudicots-Asterids,Gentianales,Apocynaceae,Strophanthus,Strophanthus boivinii Baill. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Strophanthus boivinii,K000952076,Eudicots-Asterids,Gentianales,Apocynaceae,Strophanthus,Strophanthus boivinii Baill. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Strophanthus boivinii,K000952851,Eudicots-Asterids,Gentianales,Apocynaceae,Strophanthus,Strophanthus boivinii Baill. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Strophanthus boivinii,K001036952,Eudicots-Asterids,Gentianales,Apocynaceae,Strophanthus,Strophanthus boivinii Baill. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
Tabernaemontana coffeoides,K000197164,Eudicots-Asterids,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana coffeoides Bojer ex A. DC. ,,shrub;tree,opposite,simple,pinnate,entire,absent,white latex,absent,absent
