TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,TypeStatus,TypeName,DecimalLatitude,DecimalLongitude,Locality,RecordedBy,RecordNumber,CollectionDate,Country,InstitutionCode,ImageFile,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils,LeafSample,DNAextracted,DNAsequenced,DNAnotes,EditedAt
Leptolaena pauciflora,K000240326,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,Lectotype,,,,,"Scott Elliot, G.F.",2554,,Madagascar,K,K000240326,,,,,,,,,,,,,,
Leptolaena pauciflora,K005645134,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.3667,48,,"Lowry II, P.P.; Randrianasolo, J.",4375,1988-03-31 00:00:00,Madagascar,K,K005645134; K005645134_a,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508207,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.1783,47.09,,"Jongkind, C.H.; Rapanarivo, S.",828,1993-05-11 00:00:00,Madagascar,K,K005508207,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489907,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.2361,47.0997,,"Labat, J.-.N.; Haevermans, T.; Rabenantoandro, J.",3010,1999-03-23 00:00:00,Madagascar,K,K000489907,,,,,,,,,,,,,,
Leptolaena pauciflora,K005508216,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.9544,46.9733,,"Hong Wa, C.; Ludovic, R.; Brunot, M.",6,2001-11-10 00:00:00,Madagascar,K,K005508216,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645129,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.4958,47.0978,,"Razakamalala, R.; Ramison, R.G.; Mahatsiaro, S.",4625,2009-11-16 00:00:00,Madagascar,K,K005645129,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489921,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.8,46.6833,,"Humbert, H.",14080,1934-02-01 00:00:00,Madagascar,K,K000489921,,,,,,,,,,,,,,
Leptolaena pauciflora,K005508208,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-23.1481,47.7178,,"Rabevohitra, R.; Rabenantoandro, J.; Razakamalala, R.",4078,2002-09-22 00:00:00,Madagascar,K,K005508208,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489920,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.75,46.7,,"Humbert, H.",13835,1934-02-01 00:00:00,Madagascar,K,K000489920,,,,,,,,,,,,,,
Leptolaena pauciflora,K000240324,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,Isotype,,,,,"Baron, R.",1560,,Madagascar,K,K000240324,,,,,,,,,,,,,,
Leptolaena pauciflora,K005508213,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.8333,49.15,,"Phillipson, P.",1850,1987-06-07 00:00:00,Madagascar,K,K005508213,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645138,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.3667,48,,"Schatz, G.E.; Rajaobelina, S.; Mittermeier, R.",2691,1990-02-10 00:00:00,Madagascar,K,K005645138,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489917,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.95,46.9833,,s.coll.,7820,1953-10-26 00:00:00,Madagascar,K,K000489917,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489929,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.9,49.1333,,"Zarucchi, J.L.; Rakotobe, E.; Randrianasolo, A.; Pool, A.",7411,1991-05-14 00:00:00,Madagascar,K,K000489929,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489918,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.15,47.2,,"Decary, M.R.",17214,1942-01-03 00:00:00,Madagascar,K,K000489918,,,,,,,,,,,,,,
Leptolaena pauciflora,K005508215,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.0658,47.0006,,"Hong Wa, C.; Rabevohitra, D.A.; Birkinshaw, C.; Andriamihajarivo, T.",2,2001-11-02 00:00:00,Madagascar,K,K005508215,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489911,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.15,47.2,,"Perrier de la Bâthie, H.",5337,1913-09-01 00:00:00,Madagascar,K,K000489911,,,,,,,,,,,,,,
Leptolaena parviflora,K005508202,,,Sarcolaenaceae,Leptolaena,Leptolaena parviflora,,,,-23.1703,47.7242,,"Rabehevitra, D.; Razakamalala, R.; Dely, I.",459,2003-08-26 00:00:00,Madagascar,K,K005508202,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489905,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.9381,47.0283,,"Porter, P.; Lowry II, P.P.; Rabevohitra, R.; Rabenantoandro, J.",5215,2000-09-28 00:00:00,Madagascar,K,K000489905,,,,,,,,,,,,,,
Leptolaena pauciflora,K005645141,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.8167,49.15,,"Leeuwenberg, A.J.M.; Ranaivojaona, R.",14589,1995-07-31 00:00:00,Madagascar,K,K005645141,,,,,,,,,,,,,Not attempted,
Leptolaena raymondii,K001208183,,,Sarcolaenaceae,Leptolaena,Leptolaena raymondii,,Type,Leptolaena raymondii,-17.6333,49.4833,,"Randrianasolo, A.; Ranaivojaona, R.",638,1999-11-10 00:00:00,Madagascar,K,K001208183,,,,,,,,,,,,,,
Leptolaena raymondii,K001622496,,,Sarcolaenaceae,Leptolaena,Leptolaena raymondii,,,,,,,"Rakotonasolo, F.; Randrianasolo, M.",RNF 509,2002-11-10 00:00:00,Madagascar,K,K001622496,,,,,,,,,,,,,Not attempted,
Mediusella sp.,K005630021,,,Sarcolaenaceae,Mediusella,Mediusella sp.,,,,,,,s.coll.,10437,,Madagascar,K,K005630021,,,,,,,,,,,,,Not attempted,
Mediusella sp.,K001913806,,,Sarcolaenaceae,Mediusella,Mediusella sp.,,,,-12.9106,49.3233,,"Burivalova, Z.",ZB149,2010-01-05 00:00:00,Madagascar,K,K001913806,,,,,,,,,,,,,Not attempted,
Mediusella sp.,K001370628,,,Sarcolaenaceae,Mediusella,Mediusella sp.,,,,-16.0444,47.3781,,"Rakotoarisoa, A.A.; Randrianasolo, V.; Razafimandimby, H.; Nampiandrazana",MDG 105 27,2018-09-19 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Mediusella sp.,K001521209,,,Sarcolaenaceae,Mediusella,Mediusella sp.,,,,-15.6908,47.4939,,"Rakotoarison, F.; Bernard, V.M.",FEN 1358,2020-11-19 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Mediusella sp.,K005630023,,,Sarcolaenaceae,Mediusella,Mediusella sp.,,,,-13.1925,49.0758,,"Hongwa, C.; Ratovoson, F.; Leopold, J.B.",251,2005-05-29 00:00:00,Madagascar,K,K005630023,,,,,,,,,,,,,Not attempted,
Mediusella sp.,K005630022,,,Sarcolaenaceae,Mediusella,Mediusella sp.,,,,-15.9514,47.4358,,"Razakamalala, R.; Ramananjanahary, R.; Mirôvisy",1820,2004-12-06 00:00:00,Madagascar,K,K005630022,,,,,,,,,,,,,Not attempted,
Mediusella sp.,K005630020,,,Sarcolaenaceae,Mediusella,Mediusella sp.,,,,,,,"Capuron, R.",23413-SF,1964-03-09 00:00:00,Madagascar,K,K005630020,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630034,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,,,,"Razafitsalama, L.J.; Ludovic, R.",8,2001-02-24 00:00:00,Madagascar,K,K005630034,,,,,,,,,,,,,Not attempted,
Leptolaena bernieri,K000489924,,,Sarcolaenaceae,Leptolaena,Leptolaena bernieri,,,,-12.5833,49.4167,,"Capuron, R.",23317,1964-02-26 00:00:00,Madagascar,K,K000489924,,,,,,,,,,,,,,
Mediusella bernieri,K001037570,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.9107,49.3227,,"Andriamahay, M. : SNGF; Rakotoarinivo, M. : KMCC",SNGF 3631,2015-07-28 00:00:00,Madagascar,K,K001037570,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630033,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.6311,49.5233,,"Birkinshaw, C.; Andrianjafy, M.; Rafaralahy, E.",1597,2006-02-24 00:00:00,Madagascar,K,K005630033,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630038,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.9145,49.657,,"Nusbaumer, L.; Ranirison, P.",LN1534,2005-03-03 00:00:00,Madagascar,K,K005630038,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630028,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-13.0715,49.5875,,"Gautier, L.; Wohlhauser, S.; Nusbaumer, L.; Ranirison, P.",LG4424,2004-03-05 00:00:00,Madagascar,K,K005630028,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K000664952,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-16.0592,47.3675,,"Rakotoarisoa, S.E.; Andriamahay, M.",440,2006-07-25 00:00:00,Madagascar,K,K000664952; K000664952_a,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630025,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.6067,49.4392,,"Be, J.; Guittou, R.; Razafitsalama, L.J.; Mbala, B.",52,2004-07-27 00:00:00,Madagascar,K,K005630025,,,,,,,,,,,,,Not attempted,
Leptolaena bernieri,K000300457,,,Sarcolaenaceae,Leptolaena,Leptolaena bernieri,,,,,,,Service Forestier de Madagascar,22704,1963-04-25 00:00:00,Madagascar,K,K000300457,,,,,,,,,,,,,,
Mediusella bernieri,K005630035,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.605,49.4428,,"Ranaivojaona, R.; et al.",1520,2006-11-07 00:00:00,Madagascar,K,K005630035,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630037,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.605,49.4431,,"Schatz, G.E.; Ratovoson, F.; Guittou, R.",4266,2005-02-14 00:00:00,Madagascar,K,K005630037,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630032,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-13.0208,49.4406,,"Hongwa, C.; Ratovoson, F.; Leopold, J.B.",253,2005-05-29 00:00:00,Madagascar,K,K005630032,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630027,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-13.1048,49.7023,,"Ranirison, P.; Nusbaumer, L.",PR453,2004-02-17 00:00:00,Madagascar,K,K005630027,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630036,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.6372,49.4939,,"Andrianjafy, N.M.; et al.",1611,2006-02-23 00:00:00,Madagascar,K,K005630036,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630026,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.61,49.4583,,"Rakotoarisoa, S.E. : KMCC; Andriamahay, M. : SNGF",1800,2007-07-23 00:00:00,Madagascar,K,K005630026,,,,,,,,,,,,,,
Mediusella bernieri,K001037569,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.9104,49.3216,,"Andriamahay, M. : SNGF; Rakotoarinivo, M. : KMCC",SNGF 3630,2015-07-28 00:00:00,Madagascar,K,K001037569,,,,,,,,,,,,,Not attempted,
Mediusella bernieri,K005630029,,,Sarcolaenaceae,Mediusella,Mediusella bernieri,,,,-12.5761,49.4603,,"Rakotondrafara, A.; Rakotondrajaona, R.; Randrianaivo, R.; Be, J.; Benjara, V.",271,2004-09-10 00:00:00,Madagascar,K,K005630029,,,,,,,,,,,,,Not attempted,
Leptolaena bernieri,K000489925,,,Sarcolaenaceae,Leptolaena,Leptolaena bernieri,,,,,,,"Baron, R.",6182,,Madagascar,K,K000489925,,,,,,,,,,,,,,
Pentachlaena sp.,K000391142,,,Sarcolaenaceae,Pentachlaena,Pentachlaena sp.,,,,-20.05,47.0167,,"Dorr, L.J.; Rakotozafy, A.",4524,1985-12-22 00:00:00,Madagascar,K,K000391142,,,,,,,,,,,,,,
Pentachlaena sp.,K000300466,,,Sarcolaenaceae,Pentachlaena,Pentachlaena sp.,,,,20.0667,47.05,,Service Forestier de Madagascar,23662,1963-04-15 00:00:00,Madagascar,K,K000300466,,,,,,,,,,,,,,
Pentachlaena sp.,K000391141,,,Sarcolaenaceae,Pentachlaena,Pentachlaena sp.,,,,-20.25,47.15,,"Bernardi, L.",11591,1967-11-19 00:00:00,Madagascar,K,K000391141,,,,,,,,,,,,,,
Pentachlaena sp.,K000391143,,,Sarcolaenaceae,Pentachlaena,Pentachlaena sp.,,,,-20.2333,47.05,,"Capuron, R.",27393,1967-02-19 00:00:00,Madagascar,K,K000391143,,,,,,,,,,,,,,
Pentachlaena latifolia,K005630017,,,Sarcolaenaceae,Pentachlaena,Pentachlaena latifolia,,,,-20.0678,47.0028,,"Rogers, Z.S.; Razakamalala, R.; Ludovic, R.; Rakotondrafara, J.; Rakotonirina, B.",84,2003-01-20 00:00:00,Madagascar,K,K005630017,,,,,,,,,,,,,Not attempted,
Pentachlaena latifolia,K005630018,,,Sarcolaenaceae,Pentachlaena,Pentachlaena latifolia,,,,-20.0664,47.0008,,"Ranarivelo, T.; Roberts, D.; Cribb, P.; Razafindraibe, H.",RTI444,2007-02-10 00:00:00,Madagascar,K,K005630018,,,,,,,,,,,,,Not attempted,
Pentachlaena latifolia,K005630016,,,Sarcolaenaceae,Pentachlaena,Pentachlaena latifolia,,,,-20.0872,47.0064,,"Lehavana, A.; Birkinshaw, C.; Andriamihajarivo, T.; Rakotonirina, B.",151,2004-10-21 00:00:00,Madagascar,K,K005630016,,,,,,,,,,,,,Not attempted,
Pentachlaena latifolia,K000391140,,,Sarcolaenaceae,Pentachlaena,Pentachlaena latifolia,,Type,Pentachlaena latifolia,-20.1167,47.0167,,"Perrier de la Bâthie, H.",18499,1928-04-01 00:00:00,Madagascar,K,K000391140,,,,,,,,,,,,,,
Pentachlaena latifolia,K000391139,,,Sarcolaenaceae,Pentachlaena,Pentachlaena latifolia,,Type,Pentachlaena latifolia,-20.1167,47.0167,,"Perrier de la Bâthie, H.",18499,1928-04-01 00:00:00,Madagascar,K,K000391139,,,,,,,,,,,,,,
Pentachlaena orientalis,K000391144,,,Sarcolaenaceae,Pentachlaena,Pentachlaena orientalis,,Isotype,Pentachlaena orientalis,-17.2833,49.3833,,"Capuron, R.P.R.",8628,1953-11-01 00:00:00,Madagascar,K,K000391144,,,,,,,,,,,,,,
Pentachlaena orientalis,K005630019,,,Sarcolaenaceae,Pentachlaena,Pentachlaena orientalis,,,,,,,"Capuron, R.",22108-SF,1962-12-23 00:00:00,Madagascar,K,K005630019,,,,,,,,,,,,,Not attempted,
Pentachlaena orientalis,K000975544,,,Sarcolaenaceae,Pentachlaena,Pentachlaena orientalis,,Isotype,Pentachlaena orientalis,-17.2833,49.3833,,"Capuron, R.P.R.",8628,1953-11-01 00:00:00,Madagascar,K,K000975544,,,,,,,,,,,,,,
Perrierodendron sp.,K000300431,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,,,,"Richard, A.",313,1970-07-20 00:00:00,Madagascar,K,K000300431,,,,,,,,,,,,,,
Perrierodendron sp.,K000300429,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,,,,"Richard, A.",355,1970-07-20 00:00:00,Madagascar,K,K000300429,,,,,,,,,,,,,,
Perrierodendron sp.,K001622366,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,-18.0336,44.4756,,"Gautier, L.; Ranirison, P.; Hanitrarivo, R. M.; Luino, I.",LG 5969,2012-12-07 00:00:00,Madagascar,K,K001622366,,,,,,,,,,,,,Not attempted,
Perrierodendron sp.,K000391049,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,-20.5911,46.5944,,"Du Puy, D.J.; Labat, J.-.N.; Andriantiana, J.",636,1993-11-21 00:00:00,Madagascar,K,K000391049,,,,,,,,,,,,,,
Perrierodendron sp.,K000240311,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,Type,Perrierodendron,,,,"Capuron, R.",20.603-SF,1961-12-28 00:00:00,Madagascar,K,K000240311,,,,,,,,,,,,,,
Perrierodendron sp.,K000391047,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,-20.5833,46.6167,,"Capuron, R.",29045,1970-02-21 00:00:00,Madagascar,K,K000391047,,,,,,,,,,,,,,
Perrierodendron sp.,K000300430,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,,,,"Richard, A.",355,1970-07-20 00:00:00,Madagascar,K,K000300430,,,,,,,,,,,,,,
Perrierodendron sp.,K000391050,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,-19.4667,46.15,,"Capuron, R.",11567,1955-01-20 00:00:00,Madagascar,K,K000391050,,,,,,,,,,,,,,
Perrierodendron sp.,K000300432,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,,,,"Decary, R.",16384,,Madagascar,K,K000300432,,,,,,,,,,,,,,
Perrierodendron sp.,K000391051,,,Sarcolaenaceae,Perrierodendron,Perrierodendron sp.,,,,-12.6167,49.4917,,"Capuron, R.",23055,1963-12-27 00:00:00,Madagascar,K,,,,,,,,,,,,,,,
Perrierodendron boinense,K001898984,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.4967,47.5839,,"Rakotoarisoa, S.E.; Andriamahay, M.",RSE 620,2008-12-09 00:00:00,Madagascar,K,K001898984,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001370298,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.6497,47.5789,,"Rabarijaona, N.R.; Rajaovelona, L.; Rabehevitra, D.; Rakotoarison, F.",MDG 105 10 384,2017-11-25 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001370910,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.4408,47.6131,,"Rakotoarisoa, A.A.; Bernard, V.M.; Randrianantenaina, E.",AND 19,2020-12-09 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001521196,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.6908,47.4939,,"Rakotoarison, F.; Bernard, V.M.",FEN 1359,2020-11-19 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001521354,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.6508,47.5769,,"Rakotoarison, F.; Bernard, V.M.",FEN 1133,2020-11-17 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001521747,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-16.1325,47.3083,,"Rakotonasolo, F.; Randriamamonjy, N.",RNF 3224,2020-10-20 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001521242,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.5678,47.6186,,"Bernard, V. M.; Rakotoarison, F.",MER 26,2020-11-20 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001370721,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.6497,47.5789,,"Rabarijaona, N.R.; Rajaovelona, L.; Rabehevitra, D.; Rakotoarison, F.",MDG 105 10 445,2017-11-28 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001370855,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.4511,47.6044,,"Rakotoarisoa, A.A.; Bernard, V.M.; Randrianantenaina, E.",AND 161,2020-12-12 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001370048,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.9494,47.4528,,"Rakotoarisoa, A.A.; Rajaovelona, L.R.; Fazy; Miandrasoa; Randrianandrasana, J.C.; Veraline, V.; Ramanisa, V.; Ranaivoson, E.; Tovonana; Tsangamaro",MDG_105_05_2018 65,2018-11-25 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001370057,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.9236,47.4411,,"Rakotoarisoa, A.A.; Rajaovelona, L.R.; Fazy; Miandrasoa; Randrianandrasana, J.C.; Veraline, V.; Ramanisa, V.; Ranaivoson, E.; Tovonana; Tsangamaro",MDG_105_05_2018 125,2018-11-26 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001521027,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-15.4511,47.6044,,"Rakotoarisoa, A.A.; Bernard, V.M.; Randrianantenaina, E.",AND 171,2020-12-12 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001521677,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-16.3153,46.8153,,"Randriamamonjy, N.; Rakotonasolo, F.; Rajaovelona, L.",RAN349,2020-03-14 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K001521533,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-16.3178,46.8081,,"Razanajatovo, H.; Rakotoarisoa, S.E.; Razafiniary, V.; Randrianasolo, V.; Andriamanohera, M.A.; Rakotonirina, J.",RHEN117,2020-03-17 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K005434926,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-13.1782,49.7087,,"Gautier, L.; Wohlhauser, S.; Nusbaumer, L.",LG4331,2003-03-11 00:00:00,Madagascar,K,K005434926,,,,,,,,,,,,,Not attempted,
Perrierodendron boinense,K000240312,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,Type,,,,,,3091,,Madagascar,K,K000240312,,,,,,,,,,,,,,
Perrierodendron boinense,K005434925,,,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense,,,,-22.9061,44.6728,,"Andriamihajarivo, T.; Ludovic, R.; Nicolas",537,2004-12-25 00:00:00,Madagascar,K,K005434925,,,,,,,,,,,,,Not attempted,
Perrierodendron capuronii,K005434923,,,Sarcolaenaceae,Perrierodendron,Perrierodendron capuronii,,,,,,,s.coll.,25523-SF,1965-02-18 00:00:00,Madagascar,K,K005434923,,,,,,,,,,,,,Not attempted,
Perrierodendron capuronii,K005434924,,,Sarcolaenaceae,Perrierodendron,Perrierodendron capuronii,,,,,,,s.coll.,25523-SF,1965-02-18 00:00:00,Madagascar,K,K005434924,,,,,,,,,,,,,Not attempted,
Perrierodendron quartzitorum,K001304998,,,Sarcolaenaceae,Perrierodendron,Perrierodendron quartzitorum,,,,-20.5964,46.5786,,"Rajaovelona, L.R.; Rakotonasolo, F.; Rakotoarisoa, A.A.; Ranaivomanana, T.; Andry Ny Aina, T.N.A.; Rasaminirina, F.; Rakotondrasoa, V.; Razafimahatratra, E.J.",MDG113-12-19 148,2019-12-09 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Perrierodendron quartzitorum,K001036812,,,Sarcolaenaceae,Perrierodendron,Perrierodendron quartzitorum,,,,-20.5278,46.5803,,"Rabarivola, M.L.; Ravaoarisoa, S.; Lehavana",RML381,2014-02-20 00:00:00,Madagascar,K,K001036812; K001036812_a,,,,,,,,,,,,,Not attempted,
Perrierodendron quartzitorum,K005434921,,,Sarcolaenaceae,Perrierodendron,Perrierodendron quartzitorum,,,,-20.5908,46.5956,,"Razafitsalama, L.J.; Ludovic, R.",3,2001-02-01 00:00:00,Madagascar,K,K005434921,,,,,,,,,,,,,Not attempted,
Perrierodendron quartzitorum,K005434922,,,Sarcolaenaceae,Perrierodendron,Perrierodendron quartzitorum,,,,-20.5661,46.5931,,"Lowry II, P.P.; Schatz, G.E.; Andriamihajarivo, T.; Hong-Wa, C.; Rapanarivo, S.; Rabarison, H.",5897,2002-11-10 00:00:00,Madagascar,K,K005434922,,,,,,,,,,,,,Not attempted,
Perrierodendron quartzitorum,K005434920,,,Sarcolaenaceae,Perrierodendron,Perrierodendron quartzitorum,,,,,,,"Capuron, R.",11567SF,1955-01-20 00:00:00,Madagascar,K,K005434920,,,,,,,,,,,,,Not attempted,
Perrierodendron quartzitorum,K000391048,,,Sarcolaenaceae,Perrierodendron,Perrierodendron quartzitorum,,Isotype,Perrierodendron quartzitorum,-20.5919,46.5953,,"Labat, J.-.N.; Haevermans, T.; Rabenantoandro, J.; Cook, B.",3035,1999-03-26 00:00:00,Madagascar,K,K000391048,,,,,,,,,,,,,,
Perrierodendron quartzitorum,K000751603,,,Sarcolaenaceae,Perrierodendron,Perrierodendron quartzitorum,,,,-20.5789,46.5608,,"Andrianaivoravelona, B.; Ravaoarisoa, S.; Lazasoa, M.J.; Andriamampionona",ANB563,2012-04-25 00:00:00,Madagascar,K,K000751603,,,,,,,,,,,,,Not attempted,
Perrierodendron rodoense,K001913805,,,Sarcolaenaceae,Perrierodendron,Perrierodendron rodoense,,,,,,,"Ranaivoarisoa, L.",LUR074,2013-04-07 00:00:00,Madagascar,K,K001913805,,,,,,,,,,,,,Not attempted,
Rhodolaena sp.,K005630015,,,Sarcolaenaceae,Rhodolaena,Rhodolaena sp.,,,,,,,"Meyers, D.",263,1991-02-11 00:00:00,Madagascar,K,K005630015,,,,,,,,,,,,,Not attempted,
Rhodolaena acutifolia,K000240301,,,Sarcolaenaceae,Rhodolaena,Rhodolaena acutifolia,,Unknown,,,,,"Baron, R.",2427,,Madagascar,K,K000240301,,,,,,,,,,,,,,
Rhodolaena acutifolia,K005434989,,,Sarcolaenaceae,Rhodolaena,Rhodolaena acutifolia,,,,-17.5589,48.8986,,"Rakotondrajaona, R.; Rakotonandrasana, S.; Ratovoson, F.; Randrianjanaka, L.M.; Mananjara, R.; Marolahy; Randrianjafisoa",282,2003-03-04 00:00:00,Madagascar,K,K005434989,,,,,,,,,,,,,Not attempted,
Rhodolaena acutifolia,K005434990,,,Sarcolaenaceae,Rhodolaena,Rhodolaena acutifolia,,,,,,,"Andriamihajarivo, T.; et al.",300,2004-07-15 00:00:00,Madagascar,K,K005434990,,,,,,,,,,,,,Not attempted,
Rhodolaena acutifolia,K000240302,,,Sarcolaenaceae,Rhodolaena,Rhodolaena acutifolia,,Type,,,,,"Baron, R.",2427,,Madagascar,K,K000240302,,,,,,,,,,,,,,
Rhodolaena acutifolia,K005434991,,,Sarcolaenaceae,Rhodolaena,Rhodolaena acutifolia,,,,-17.5594,48.9094,,"Rakotonandrasana, S.T.; Ratovoson, F.",450,2000-10-26 00:00:00,Madagascar,K,K005434991,,,,,,,,,,,,,Not attempted,
